,number_of_words,number_of_sentences,avg_word_length,POS_CC_Count,POS_)_Count,POS_POS_Count,POS_IN_Count,POS_NNP_Count,POS_$_Count,POS_MD_Count,POS_JJ_Count,POS_RP_Count,POS_CD_Count,"POS_,_Count",POS_JJS_Count,POS_VBP_Count,POS_WP$_Count,POS_VBD_Count,POS_(_Count,POS_NN_Count,POS_VBG_Count,POS_RB_Count,POS_NNS_Count,POS_:_Count,POS_SYM_Count,POS_''_Count,POS_EX_Count,POS_PRP$_Count,POS_WP_Count,POS_PDT_Count,POS_``_Count,POS_VB_Count,POS_RBS_Count,POS_WDT_Count,POS_VBZ_Count,POS_JJR_Count,POS_DT_Count,POS_._Count,POS_VBN_Count,POS_FW_Count,POS_PRP_Count,POS_WRB_Count,POS_TO_Count,POS_UH_Count,POS_NNPS_Count,POS_RBR_Count
5208,61,1,5.60655737704918,2,5,0,4,3,0,0,3,0,1,3,0,0,0,3,5,15,1,0,10,0,0,0,0,1,0,0,0,0,1,1,2,0,11,4,3,0,0,0,0,0,0,0
590,47,1,4.9361702127659575,0,4,0,11,3,0,1,3,0,0,0,0,0,0,0,4,13,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0
3188,32,1,5.21875,0,4,0,2,4,0,0,2,0,0,0,0,0,0,0,4,13,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,1,0,0,0,2,0,0,0
4815,19,1,5.578947368421052,1,4,0,2,5,0,0,0,0,0,0,1,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0
3443,62,1,5.403225806451613,1,4,0,7,4,0,0,6,0,0,0,1,6,0,0,4,6,0,0,10,0,0,0,0,0,1,0,0,2,0,2,4,0,9,2,0,0,1,0,2,0,0,0
2296,50,1,5.18,0,4,0,9,4,0,1,4,0,0,0,1,0,0,0,4,6,7,1,6,0,0,0,0,0,0,0,0,3,0,0,3,0,3,2,0,0,0,1,1,0,0,0
1994,58,1,4.224137931034483,2,4,1,8,4,0,2,7,0,0,8,0,0,0,1,4,17,1,1,6,0,0,0,0,0,0,0,0,1,0,0,2,0,4,4,0,0,2,0,0,0,0,0
3240,65,1,5.138461538461539,4,4,0,5,5,0,0,6,0,4,2,0,4,0,0,4,16,0,0,9,0,0,0,0,0,1,0,0,1,1,2,1,0,3,3,2,0,0,0,1,0,0,0
5931,76,1,4.065789473684211,0,6,0,11,7,0,1,3,0,9,3,0,0,0,6,6,19,0,0,2,0,0,0,0,0,1,0,0,2,0,1,1,0,9,4,0,0,1,1,2,0,0,0
1847,31,1,5.419354838709677,1,4,0,3,3,0,0,5,0,0,0,0,1,0,0,4,9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0
6950,54,1,3.87037037037037,0,4,1,6,3,0,0,6,0,0,0,0,0,0,0,4,11,5,0,2,0,0,0,0,1,0,0,0,4,0,0,2,0,8,2,0,0,1,2,3,0,0,0
1955,24,1,5.291666666666667,2,4,0,2,3,0,1,0,0,0,1,0,0,0,3,4,1,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,0,0,0,1,0,0,0
4909,21,1,5.428571428571429,1,4,0,0,3,0,0,1,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1,0,0,0,0,2,0,0,0
4165,35,1,4.885714285714286,0,4,0,2,3,0,0,5,0,0,2,0,1,0,0,4,13,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,0,0,0,1,0,0,0,0
5843,42,1,4.9523809523809526,0,4,0,3,3,0,0,3,0,0,0,0,5,0,0,4,9,0,1,6,0,0,0,0,0,0,0,0,1,1,0,1,0,5,5,0,0,0,1,3,0,0,0
1435,23,1,5.956521739130435,0,4,0,1,4,0,0,1,0,0,0,0,1,0,0,4,8,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
1005,68,1,4.75,0,4,1,13,3,0,0,5,0,3,2,1,2,0,0,4,13,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,15,2,1,0,0,0,0,0,0,0
6084,112,1,4.241071428571429,2,5,0,9,6,0,3,9,0,5,0,2,3,0,0,5,26,0,1,7,0,0,0,0,0,0,0,0,6,0,0,6,0,12,12,9,0,0,4,2,0,0,0
2842,45,1,4.355555555555555,0,4,0,6,4,0,0,3,1,0,0,0,0,0,0,4,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,10,5,3,0,0,3,0,0,0,0
4886,42,1,4.9523809523809526,0,4,0,2,3,0,1,2,0,0,8,0,0,0,2,4,19,1,1,2,0,0,0,0,0,0,0,0,3,0,1,0,0,3,1,1,0,0,0,1,0,0,0
4248,45,1,5.177777777777778,0,4,0,6,4,0,1,2,0,0,1,0,0,0,0,4,15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,2,1,0,0,0,1,0,0,0
4684,55,1,5.1454545454545455,1,4,0,10,4,0,0,5,0,2,2,0,0,0,1,4,15,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3,1,0,0,0,0,0,0,0
5261,68,1,5.411764705882353,0,4,0,14,4,0,0,5,0,0,0,0,0,0,0,4,17,1,1,10,0,0,0,0,0,0,0,0,3,0,0,2,0,6,3,1,0,1,0,3,0,0,0
7392,24,1,4.875,0,4,0,2,5,0,0,0,0,0,0,1,0,0,0,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,0,0,1,0,0,0,0
4413,56,1,4.946428571428571,0,4,0,8,4,0,1,1,0,0,1,0,3,0,0,4,9,2,0,10,0,0,0,0,0,0,0,0,2,0,4,2,0,8,5,1,0,0,0,1,0,0,0
5623,19,1,6.105263157894737,0,4,0,1,3,0,0,1,0,0,0,0,0,0,0,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0
5761,54,1,4.222222222222222,0,4,0,10,5,0,0,3,0,1,0,0,0,0,0,4,11,0,0,5,0,0,0,0,0,1,0,0,1,0,0,1,0,14,5,0,0,0,1,1,0,0,0
6863,38,1,4.078947368421052,0,4,0,3,5,0,2,2,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,0,2,5,1,0,0,1,3,0,0,0
57,84,1,4.547619047619048,1,4,0,16,5,0,0,7,0,5,1,1,1,0,3,4,19,1,2,7,0,0,0,0,0,0,0,0,0,0,0,2,2,11,7,1,0,0,0,0,0,0,0
3176,19,1,4.368421052631579,0,4,0,0,3,0,1,0,0,0,0,0,0,0,0,4,4,0,0,2,0,0,0,0,1,1,0,0,3,0,0,0,0,1,1,1,0,0,0,2,0,0,0
7212,21,1,4.809523809523809,0,4,1,2,4,0,0,2,0,0,0,0,1,0,0,4,6,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,0,0
6373,28,1,4.392857142857143,1,4,0,3,3,0,0,3,0,0,0,0,0,0,1,4,8,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0
2033,24,1,5.5,0,4,0,3,3,0,0,5,0,0,0,0,0,0,1,4,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
2211,27,1,5.185185185185185,1,4,0,2,3,0,0,1,1,0,0,0,1,0,0,4,7,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,0,1,1,1,0,0,0,0
825,32,1,5.5625,1,4,0,2,3,0,1,5,1,0,1,0,0,0,0,4,9,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,3,5,1,0,0,0,1,0,0,0
2101,42,1,6.380952380952381,1,4,0,7,5,0,0,2,0,0,0,1,1,0,0,4,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0,0,0,0
1995,28,1,5.142857142857143,0,4,0,3,6,0,0,0,0,2,0,1,1,0,0,4,4,0,1,3,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,1,0,0,0
5722,58,1,5.241379310344827,2,4,0,7,7,0,0,7,0,3,1,1,2,0,1,4,11,2,0,4,2,0,0,0,0,0,0,0,0,0,0,4,1,7,6,1,0,0,0,0,0,0,0
3421,32,1,4.78125,4,4,0,2,3,0,0,1,0,1,0,0,1,0,0,4,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0
2203,24,1,5.458333333333333,0,4,0,2,3,0,0,6,0,0,0,0,0,0,0,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0
2100,59,1,5.9491525423728815,3,4,0,8,3,0,0,3,0,0,7,1,2,0,0,4,11,0,2,9,0,0,0,0,0,1,0,0,1,0,0,5,0,2,2,6,0,0,0,2,0,0,0
7605,24,1,3.875,0,4,0,2,3,0,0,3,0,4,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0
4481,39,1,4.230769230769231,1,4,0,6,3,0,0,3,0,0,1,1,0,0,1,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,5,2,0,0,1,0,0,0,0,1
2110,42,1,4.9523809523809526,1,4,0,3,0,0,0,5,0,4,1,0,1,0,0,4,9,0,0,5,0,0,0,0,1,0,0,0,2,0,0,2,0,6,2,0,0,1,1,1,0,0,0
5150,25,1,4.44,1,4,0,2,4,0,0,2,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,1,0,0,0,0,0,0,0
4474,25,1,6.08,0,4,0,3,4,0,0,1,0,0,0,0,2,0,1,4,7,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0
653,39,1,5.384615384615385,1,4,0,5,4,0,0,6,0,0,0,0,0,0,1,4,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,6,4,1,0,0,0,0,0,0,0
226,26,1,4.423076923076923,0,4,1,5,8,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,1,0,0,0,0,0,0,0
3982,37,1,4.243243243243243,1,4,0,4,3,0,0,1,0,0,0,0,0,0,0,4,14,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,8,2,0,0,0,0,1,0,0,0
2450,16,1,5.4375,0,4,0,2,3,0,0,0,0,0,0,0,1,0,0,4,3,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7272,59,1,4.254237288135593,0,4,0,6,3,0,0,3,0,1,2,0,0,0,0,4,16,1,1,2,0,0,0,0,0,0,0,0,1,0,1,8,0,10,6,1,0,1,3,1,0,0,0
6678,60,1,5.4,1,28,0,1,33,4,0,2,0,30,4,0,0,0,0,28,18,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,0
7604,58,1,5.086206896551724,1,4,0,11,4,0,1,6,0,0,1,0,0,0,0,4,14,0,1,4,0,0,0,0,0,0,0,0,1,1,1,2,0,8,2,3,0,0,0,0,0,0,0
3882,27,1,4.7407407407407405,0,4,0,3,4,0,0,2,0,0,0,0,1,0,0,4,7,1,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0
346,27,1,4.481481481481482,0,4,0,1,5,0,1,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,4,2,1,0,1,1,1,0,0,0
448,43,1,5.093023255813954,5,4,0,3,3,0,0,1,0,0,1,0,0,0,0,4,18,0,1,2,0,0,0,0,0,1,0,0,0,0,1,2,0,4,1,2,0,0,0,0,0,0,0
867,25,1,3.88,0,4,0,1,3,0,0,3,0,0,0,0,0,0,0,4,3,4,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,1,0,0,0,2,0,0,0
4335,21,1,3.9047619047619047,0,4,0,3,6,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0
7509,23,1,6.3478260869565215,1,4,0,1,0,0,0,2,0,5,2,0,0,0,0,4,8,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1388,54,1,5.481481481481482,4,4,0,4,7,0,0,3,0,0,0,0,0,0,5,4,8,1,0,12,0,0,1,0,0,0,0,1,1,0,0,0,0,3,6,2,0,1,0,3,0,0,0
7396,51,1,4.215686274509804,0,4,0,8,3,0,1,2,1,0,0,0,0,0,0,4,12,5,0,2,0,0,0,0,0,0,0,0,3,1,1,0,0,10,1,1,0,0,0,1,0,0,0
1952,55,1,4.054545454545455,2,4,0,6,3,0,0,5,0,2,0,0,0,0,0,4,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,10,3,0,0,3,1,1,0,0,0
7377,24,1,6.208333333333333,0,4,0,1,3,0,0,3,0,0,0,1,1,0,0,4,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
6194,65,1,4.0,2,4,1,6,4,0,0,9,1,0,1,2,0,0,0,4,13,0,1,1,0,0,0,0,1,0,1,0,0,0,0,8,0,9,6,0,0,5,2,0,0,0,0
745,37,1,4.783783783783784,0,4,0,3,4,0,1,2,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,6,1,1,0,1,0,1,0,0,0
7265,69,1,4.3478260869565215,5,4,0,5,4,0,7,4,0,0,3,0,1,0,0,4,16,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,16,6,1,0,0,1,0,0,0,0
3200,27,1,5.333333333333333,1,4,0,1,3,0,0,1,0,0,0,0,1,0,1,4,9,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
1902,56,1,5.410714285714286,0,4,0,4,4,0,0,4,1,0,1,1,0,0,0,4,18,0,0,0,0,0,0,0,0,1,0,0,2,0,2,7,0,8,2,1,0,0,1,2,0,0,0
2433,33,1,4.909090909090909,1,4,0,4,3,0,0,4,0,1,2,0,1,0,0,4,9,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0
6763,49,1,5.530612244897959,4,5,0,8,5,0,1,5,0,0,0,0,0,0,0,5,16,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,4,2,0,0,0,0,0,0,0,0
2152,38,1,5.157894736842105,0,4,0,4,3,0,1,3,0,0,0,0,3,0,0,4,9,3,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,5,2,0,0,1,0,0,0,0,0
4039,33,1,5.333333333333333,0,4,0,4,1,0,0,2,0,4,0,0,0,0,0,4,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,0,0,0,0,0,0,0
4956,39,1,5.051282051282051,1,4,0,1,3,0,0,4,0,0,0,0,0,0,0,4,12,0,2,0,0,0,0,0,0,0,0,0,1,1,2,4,0,7,3,0,0,0,0,1,0,0,0
6482,22,1,4.363636363636363,0,4,0,1,9,0,0,0,0,0,0,1,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0
836,43,1,4.488372093023256,0,4,1,3,3,0,0,2,0,0,0,2,0,0,0,4,13,1,0,11,8,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,0,0,0,1,0,0,0
4265,29,1,4.758620689655173,1,7,0,3,11,0,1,0,0,3,1,0,0,0,0,7,7,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,0
7529,55,1,4.745454545454545,2,4,0,9,3,0,1,1,0,0,0,0,1,0,1,4,14,1,0,6,0,0,0,0,1,0,0,0,2,0,0,0,0,12,5,0,0,0,0,1,0,0,0
3625,41,1,5.219512195121951,0,4,0,7,5,0,0,5,0,0,0,0,0,0,0,4,11,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,3,2,4,0,0,0,0,0,0,0
6901,47,1,4.404255319148936,0,4,0,3,3,0,5,4,0,0,0,0,0,0,0,4,12,1,1,0,0,0,0,0,1,0,0,0,5,0,1,1,0,10,5,0,0,0,0,0,0,0,0
6826,31,1,3.741935483870968,0,5,0,3,3,0,0,2,0,6,0,0,0,0,0,5,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,1,0,0,0,0
2484,75,1,4.8133333333333335,3,4,0,12,4,0,2,6,1,1,1,0,2,0,3,4,17,1,0,5,0,0,0,0,0,0,0,0,2,0,0,1,1,13,7,0,0,0,0,1,0,0,0
3317,20,1,4.6,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,5,4,1,0,0,0,0,0,0,0
2688,17,1,5.176470588235294,0,4,0,1,3,0,0,1,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
1244,15,1,4.4,0,4,0,1,4,0,0,2,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0
2423,24,1,4.708333333333333,0,4,0,4,3,0,0,3,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0
2547,20,1,4.65,0,4,0,2,3,0,0,2,0,0,0,1,0,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0
1960,54,1,4.333333333333333,0,4,0,7,9,0,0,3,0,0,0,1,0,0,4,4,11,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,4,0,0,0,2,0,0,0
5677,62,1,4.806451612903226,1,4,0,11,3,0,0,5,0,0,0,1,2,0,0,4,14,0,1,6,0,0,0,0,0,0,0,0,2,1,0,1,0,13,3,0,0,0,0,1,0,0,0
6801,46,1,4.608695652173913,0,4,0,8,3,0,0,1,0,0,0,0,0,0,1,4,11,5,1,3,0,0,0,0,0,0,0,0,1,1,0,1,0,6,1,1,0,0,1,2,0,0,0
483,32,1,4.78125,0,4,0,6,0,0,0,0,0,4,1,0,0,0,0,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,2,0,0,0,0,0,0,0
6794,36,1,6.194444444444445,1,4,0,3,5,0,0,3,0,0,0,0,5,0,0,4,6,0,1,4,0,0,0,0,0,0,0,0,0,0,1,3,0,4,5,0,0,0,0,0,0,0,0
2562,101,1,5.297029702970297,1,4,0,16,5,0,0,12,0,0,1,0,0,0,4,4,12,0,1,17,0,0,0,0,0,1,0,0,0,1,0,4,0,20,8,4,0,0,1,1,0,0,1
5243,40,1,4.65,1,4,0,3,5,0,1,6,0,0,0,1,2,0,1,4,4,0,0,7,0,0,0,1,0,0,0,0,1,0,1,1,0,4,2,1,0,0,0,0,0,0,0
1485,36,1,4.611111111111111,2,4,0,4,4,0,0,2,0,0,0,0,0,0,0,4,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0
3036,16,1,4.0,0,4,0,1,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0
6290,61,1,4.819672131147541,0,4,0,4,4,0,0,1,0,0,0,0,1,0,0,4,15,1,1,1,0,0,0,0,0,0,0,0,4,0,0,4,0,15,2,4,0,0,3,3,0,0,0
3522,22,1,4.545454545454546,0,4,0,2,4,0,0,0,0,0,0,1,0,0,0,4,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0
3977,44,1,5.75,0,4,0,6,3,0,1,5,0,1,0,0,0,0,0,4,9,5,0,5,0,0,0,0,0,1,0,0,1,0,1,1,0,5,1,0,0,0,0,0,0,0,0
1795,63,1,4.174603174603175,0,4,0,11,3,0,1,1,0,0,0,0,0,0,0,4,11,2,0,10,0,0,0,0,0,1,0,0,2,0,0,2,0,19,2,0,0,0,0,0,0,0,0
260,44,1,4.5,0,5,0,4,5,0,0,2,0,4,1,1,0,0,3,5,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,4,0,0,0,0,0,0,0
2232,72,1,4.902777777777778,1,4,0,9,4,0,0,7,0,1,1,1,2,0,0,4,7,1,0,12,0,0,0,0,0,0,0,0,6,0,1,1,0,9,2,3,0,0,0,7,0,0,0
261,23,1,4.913043478260869,0,8,1,0,5,0,0,1,0,0,0,0,1,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,0,0,1,0,0,0
2884,37,1,5.054054054054054,0,4,0,5,3,0,0,5,0,0,0,0,0,0,0,4,5,4,1,3,0,0,0,0,0,0,0,0,2,0,2,2,0,4,1,0,0,0,0,1,0,0,0
2018,34,1,4.705882352941177,0,4,0,5,0,0,1,2,0,4,0,0,0,0,0,4,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,4,0,1,0,0,0,0,0
1664,43,1,5.255813953488372,4,4,0,1,3,0,0,8,0,0,0,0,0,0,1,4,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,1,0,0,1,4,0,0,0
7322,42,1,4.9523809523809526,4,4,0,5,3,0,0,2,0,1,0,0,1,0,0,4,11,0,0,8,0,0,0,0,0,0,0,0,1,0,2,1,0,2,1,0,0,0,0,1,0,0,0
5511,22,1,5.045454545454546,0,4,0,1,7,0,0,0,0,4,0,0,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
3414,51,1,4.450980392156863,1,4,1,1,4,0,3,4,0,0,2,0,0,0,0,4,12,1,2,4,0,0,0,0,0,0,0,0,4,0,1,3,0,10,3,1,0,0,0,0,0,0,0
2923,21,1,4.666666666666667,1,4,0,1,3,0,0,2,0,0,0,0,2,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
7344,37,1,5.27027027027027,4,4,0,1,4,0,1,6,0,0,0,0,0,0,1,4,6,0,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,2,0,0,0,0,1,0,0,0
2790,38,1,4.973684210526316,0,4,1,6,6,0,0,1,0,0,0,1,1,0,0,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0
5779,37,1,4.162162162162162,0,4,0,4,5,0,1,1,0,0,0,0,2,0,0,4,11,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,1
823,39,1,6.358974358974359,5,4,0,4,4,0,0,5,0,0,3,0,0,0,0,4,14,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0
2635,11,1,5.636363636363637,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3310,46,1,5.043478260869565,0,4,0,6,4,0,1,6,0,0,0,0,3,0,0,4,8,2,1,4,0,0,0,0,0,0,0,0,2,0,1,1,0,4,2,1,0,1,0,1,0,0,0
1532,31,1,4.516129032258065,0,4,0,2,3,0,0,1,0,0,0,0,0,0,0,4,11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0
5005,32,1,3.8125,0,4,0,3,3,0,1,1,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,0,4,0,3,0,1,0,1,0,0,0
5389,37,1,5.54054054054054,0,4,0,2,4,0,2,6,0,0,0,0,0,0,1,4,10,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0,0,0
622,49,1,4.755102040816326,1,4,0,6,1,0,1,2,0,4,0,0,0,0,2,4,10,1,1,4,0,0,0,0,0,0,0,0,2,0,1,3,0,5,2,3,0,1,0,1,0,0,0
5457,72,1,4.472222222222222,1,4,0,14,4,0,0,4,0,0,1,0,0,0,1,4,20,2,1,8,0,0,0,0,0,0,0,0,1,1,0,0,0,13,2,1,0,0,0,1,0,0,0
1361,34,1,4.088235294117647,0,4,0,1,0,0,0,3,1,4,0,0,0,0,0,4,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,7,1,1,0,0,0,2,0,0,0
207,27,1,4.592592592592593,1,4,0,2,4,0,0,2,0,0,2,0,0,0,0,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,0,0,0,0,0,0,0
7670,54,1,4.425925925925926,1,4,0,7,4,0,0,5,0,0,1,0,1,0,0,4,13,1,1,6,0,0,0,0,0,0,0,0,0,0,0,4,0,9,3,2,0,0,0,0,0,0,0
3614,14,1,4.785714285714286,0,4,0,1,4,0,0,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
6044,46,1,5.065217391304348,3,4,0,7,3,0,0,3,0,0,0,0,2,0,0,4,9,0,2,8,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3,3,0,0,0,0,0,0,0
3127,91,1,4.516483516483516,1,4,0,14,4,0,1,4,0,0,2,0,7,0,0,4,14,3,0,11,0,0,0,0,0,0,0,0,3,0,1,0,0,24,3,0,0,1,0,3,0,0,0
4986,44,1,5.318181818181818,2,4,0,6,6,0,1,4,1,1,1,0,2,0,0,4,10,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,2,0,1,0,1,0,0,0
1343,30,1,5.133333333333334,4,4,1,1,3,0,0,2,0,0,0,0,1,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0
2376,57,1,4.280701754385965,3,4,0,7,3,0,0,8,0,2,0,0,0,0,0,4,5,0,4,10,0,0,0,0,0,0,0,0,0,0,0,6,0,5,6,0,0,4,0,0,0,0,0
1031,41,1,5.439024390243903,0,4,0,4,0,0,0,5,0,4,0,1,0,0,2,4,10,0,0,4,0,0,0,0,0,0,0,0,1,0,1,1,1,5,3,0,0,1,0,1,0,0,0
6358,77,1,4.441558441558442,2,4,0,8,4,0,1,3,1,0,1,0,3,0,6,4,23,0,2,0,0,0,0,0,1,1,0,0,4,0,0,0,0,13,3,1,0,1,0,2,0,0,1
7179,29,1,4.241379310344827,0,4,0,1,10,0,0,2,0,0,0,0,1,0,0,4,7,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,4,3,1,0,0,0,0,0,0,0
3906,26,1,5.115384615384615,0,4,0,2,3,0,1,2,0,0,0,0,0,0,0,4,8,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,4,1,1,0,0,0,0,0,0,0
2802,29,1,4.655172413793103,0,4,0,1,3,0,0,2,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2,4,4,0,0,2,0,0,0,0
5881,22,1,4.818181818181818,0,3,1,1,0,0,1,1,0,3,1,0,1,0,0,3,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0
